@relation InstanceResultListener

@attribute Key_Dataset {'_Users_alisson_Desktop_classes-weka.filters.unsupervised.attribute.StringToWordVector-R1-W1000-prune-rate-1.0-N0-stemmerweka.core.stemmers.NullStemmer-stopwords-handlerweka.core.stopwords.Null-M1-tokenizerweka.core.tokenizers.WordTokenizer -delimiters \\\" \\\\r\\\\n\\\\t.,;:\\\\\\\'\\\\\\\"()?!\\\"-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100}
@attribute Key_Scheme {weka.classifiers.bayes.NaiveBayes,weka.classifiers.bayes.NaiveBayesMultinomial,weka.classifiers.bayes.NaiveBayesMultinomialText,weka.classifiers.bayes.NaiveBayesMultinomialUpdateable,weka.classifiers.bayes.NaiveBayesUpdateable,weka.classifiers.functions.SMO}
@attribute Key_Scheme_options {'','-P 0 -M 3.0 -norm 1.0 -lnorm 2.0 -stopwords-handler weka.core.stopwords.Null -tokenizer \"weka.core.tokenizers.WordTokenizer -delimiters \\\" \\\\r\\\\n\\\\t.,;:\\\\\\\'\\\\\\\"()?!\\\"\" -stemmer weka.core.stemmers.NullStemmer','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"'}
@attribute Key_Scheme_version_ID {5995231201785697655,5932177440181257085,2139025532014821394,-7204398796974263186,-5354015843807192221,-6585883636378691736}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

'_Users_alisson_Desktop_classes-weka.filters.unsupervised.attribute.StringToWordVector-R1-W1000-prune-rate-1.0-N0-stemmerweka.core.stemmers.NullStemmer-stopwords-handlerweka.core.stopwords.Null-M1-tokenizerweka.core.tokenizers.WordTokenizer -delimiters \\\" \\\\r\\\\n\\\\t.,;:\\\\\\\'\\\\\\\"()?!\\\"-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190510.1644,651,335,288,47,0,85.970149,14.029851,0,0.718884,0.226326,0.32817,45.268251,65.636533,334.981028,161.242937,173.738091,0.999943,0.481322,0.518621,190.19601,0.567749,56.778144,0.95858,162,0.240964,40,0.759036,126,0.04142,7,0.80198,0.95858,0.873315,0.733311,0.951183,0.935216,0.859701,0.142085,0.857915,0.140299,0.874023,0.859701,0.858199,0.733311,0.951183,0.935175,0.858062,0.859701,0.009,0.034,0.00596,0.015417,5.96,15.417,11329,42917,24157,99.701493,77.014925,?
'_Users_alisson_Desktop_classes-weka.filters.unsupervised.attribute.StringToWordVector-R1-W1000-prune-rate-1.0-N0-stemmerweka.core.stemmers.NullStemmer-stopwords-handlerweka.core.stopwords.Null-M1-tokenizerweka.core.tokenizers.WordTokenizer -delimiters \\\" \\\\r\\\\n\\\\t.,;:\\\\\\\'\\\\\\\"()?!\\\"-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190510.1644,651,335,288,47,0,85.970149,14.029851,0,0.718884,0.230033,0.32992,46.009662,65.986655,334.981028,164.962364,170.018663,0.999943,0.492425,0.507518,188.239888,0.56191,56.194194,0.95858,162,0.240964,40,0.759036,126,0.04142,7,0.80198,0.95858,0.873315,0.733311,0.950791,0.932108,0.859701,0.142085,0.857915,0.140299,0.874023,0.859701,0.858199,0.733311,0.950791,0.935454,0.858062,0.859701,0.005,0.032,0.003893,0.015393,3.893,15.393,11329,42809,24265,99.701493,80,?
'_Users_alisson_Desktop_classes-weka.filters.unsupervised.attribute.StringToWordVector-R1-W1000-prune-rate-1.0-N0-stemmerweka.core.stemmers.NullStemmer-stopwords-handlerweka.core.stopwords.Null-M1-tokenizerweka.core.tokenizers.WordTokenizer -delimiters \\\" \\\\r\\\\n\\\\t.,;:\\\\\\\'\\\\\\\"()?!\\\"-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190510.1644,651,335,289,46,0,86.268657,13.731343,0,0.724792,0.216432,0.310742,43.289275,62.150913,334.981028,145.730456,189.250571,0.999943,0.435016,0.564927,197.490412,0.589524,58.955701,0.976331,165,0.253012,42,0.746988,124,0.023669,4,0.797101,0.976331,0.87766,0.744282,0.960291,0.943446,0.862687,0.139367,0.860633,0.137313,0.882157,0.862687,0.860751,0.744282,0.960291,0.944362,0.860598,0.862687,0.005,0.035,0.003757,0.015848,3.757,15.848,11329,42857,24217,99.701493,77.761194,?
'_Users_alisson_Desktop_classes-weka.filters.unsupervised.attribute.StringToWordVector-R1-W1000-prune-rate-1.0-N0-stemmerweka.core.stemmers.NullStemmer-stopwords-handlerweka.core.stopwords.Null-M1-tokenizerweka.core.tokenizers.WordTokenizer -delimiters \\\" \\\\r\\\\n\\\\t.,;:\\\\\\\'\\\\\\\"()?!\\\"-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190510.1644,651,335,288,47,0,85.970149,14.029851,0,0.718764,0.238151,0.331001,47.63349,66.202857,334.981028,167.529183,167.451845,0.999943,0.500087,0.499856,183.000331,0.54627,54.630058,0.982249,166,0.26506,44,0.73494,122,0.017751,3,0.790476,0.982249,0.875989,0.741423,0.942931,0.917367,0.859701,0.142513,0.857487,0.140299,0.882407,0.859701,0.857407,0.741423,0.942931,0.926514,0.857239,0.859701,0.007,0.049,0.004839,0.017511,4.839,17.511,11329,42893,24181,99.104478,78.80597,?
'_Users_alisson_Desktop_classes-weka.filters.unsupervised.attribute.StringToWordVector-R1-W1000-prune-rate-1.0-N0-stemmerweka.core.stemmers.NullStemmer-stopwords-handlerweka.core.stopwords.Null-M1-tokenizerweka.core.tokenizers.WordTokenizer -delimiters \\\" \\\\r\\\\n\\\\t.,;:\\\\\\\'\\\\\\\"()?!\\\"-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190510.1644,651,335,276,59,0,82.38806,17.61194,0,0.646694,0.249292,0.338931,49.861777,67.788925,334.981028,170.412212,164.568815,0.999943,0.508693,0.49125,175.042681,0.522515,52.254506,0.988166,167,0.343373,57,0.656627,109,0.011834,2,0.745536,0.988166,0.849873,0.684907,0.939616,0.91326,0.823881,0.179088,0.820912,0.176119,0.8627,0.823881,0.81872,0.684907,0.939616,0.915344,0.818438,0.823881,0.005,0.031,0.00367,0.015323,3.67,15.323,11329,43205,23869,99.701493,82.38806,?
'_Users_alisson_Desktop_classes-weka.filters.unsupervised.attribute.StringToWordVector-R1-W1000-prune-rate-1.0-N0-stemmerweka.core.stemmers.NullStemmer-stopwords-handlerweka.core.stopwords.Null-M1-tokenizerweka.core.tokenizers.WordTokenizer -delimiters \\\" \\\\r\\\\n\\\\t.,;:\\\\\\\'\\\\\\\"()?!\\\"-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190510.1644,651,335,283,52,0,84.477612,15.522388,0,0.688829,0.252242,0.345904,50.451858,69.183477,334.981028,179.632268,155.348759,0.999943,0.536216,0.463728,172.657604,0.515396,51.542502,0.970414,164,0.283133,47,0.716867,119,0.029586,5,0.777251,0.970414,0.863158,0.711672,0.932666,0.904848,0.844776,0.157494,0.842506,0.155224,0.867647,0.844776,0.842114,0.711672,0.932666,0.908926,0.841924,0.844776,0.01,0.026,0.004404,0.015055,4.404,15.055,11329,43313,23761,98.80597,78.358209,?
'_Users_alisson_Desktop_classes-weka.filters.unsupervised.attribute.StringToWordVector-R1-W1000-prune-rate-1.0-N0-stemmerweka.core.stemmers.NullStemmer-stopwords-handlerweka.core.stopwords.Null-M1-tokenizerweka.core.tokenizers.WordTokenizer -delimiters \\\" \\\\r\\\\n\\\\t.,;:\\\\\\\'\\\\\\\"()?!\\\"-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190510.1644,650,336,306,30,0,91.071429,8.928571,0,0.821258,0.219111,0.308934,43.824691,61.787568,335.993973,144.152021,191.841951,0.999982,0.429024,0.570958,196.726711,0.585496,58.550667,0.988166,167,0.167665,28,0.832335,139,0.011834,2,0.85641,0.988166,0.917582,0.831292,0.967296,0.949079,0.910714,0.090213,0.909787,0.089286,0.920728,0.910714,0.910135,0.831292,0.967296,0.952266,0.91009,0.910714,0.004,0.03,0.003602,0.015874,3.602,15.874,11329,42886,24188,99.702381,77.529762,?
'_Users_alisson_Desktop_classes-weka.filters.unsupervised.attribute.StringToWordVector-R1-W1000-prune-rate-1.0-N0-stemmerweka.core.stemmers.NullStemmer-stopwords-handlerweka.core.stopwords.Null-M1-tokenizerweka.core.tokenizers.WordTokenizer -delimiters \\\" \\\\r\\\\n\\\\t.,;:\\\\\\\'\\\\\\\"()?!\\\"-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190510.1644,651,335,293,42,0,87.462687,12.537313,0,0.748777,0.230849,0.325377,46.173042,65.078022,334.981028,159.693235,175.287793,0.999943,0.476696,0.523247,187.668253,0.560204,56.023547,0.976331,165,0.228916,38,0.771084,128,0.023669,4,0.812808,0.976331,0.887097,0.764759,0.950274,0.926469,0.874627,0.127211,0.872789,0.125373,0.89055,0.874627,0.873204,0.764759,0.950274,0.931213,0.873079,0.874627,0.006,0.026,0.004681,0.015397,4.681,15.397,11329,43037,24037,99.104478,77.61194,?
'_Users_alisson_Desktop_classes-weka.filters.unsupervised.attribute.StringToWordVector-R1-W1000-prune-rate-1.0-N0-stemmerweka.core.stemmers.NullStemmer-stopwords-handlerweka.core.stopwords.Null-M1-tokenizerweka.core.tokenizers.WordTokenizer -delimiters \\\" \\\\r\\\\n\\\\t.,;:\\\\\\\'\\\\\\\"()?!\\\"-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190510.1644,650,336,300,36,0,89.285714,10.714286,0,0.785494,0.229067,0.320535,45.815958,64.107887,335.993973,154.902322,181.091651,0.999982,0.461019,0.538963,189.861718,0.565065,56.507477,0.976331,165,0.191617,32,0.808383,135,0.023669,4,0.837563,0.976331,0.901639,0.79666,0.960883,0.942333,0.892857,0.108143,0.891857,0.107143,0.903995,0.892857,0.892054,0.79666,0.960883,0.943726,0.891996,0.892857,0.005,0.026,0.003959,0.015219,3.959,15.219,11329,43054,24020,99.404762,78.869048,?
